"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"Rv2143","NC_000962.3","2402977..2404035","1141","20.1733321872","0","1059","1141","1141"
"IGR508_Rodriguez_Rv2143-Rv2144c","NC_000962.3","complement(2404030..2404089)","0","0","0","60","0","0"
"Rv2144c","NC_000962.3","complement(2404165..2404521)","480","25.1745071461","0","357","480","480"
"wag31","NC_000962.3","complement(2404616..2405398)","2182","52.1772204386","0","783","2182","2182"
"Miotto_candidate_1358","NC_000962.3","complement(2405437..2405545)","43","7.3863505199","0","109","43","43"
"Miotto_candidate_313","NC_000962.3","2405456..2405545","0","0","0","90","0","0"
"Rv2146c","NC_000962.3","complement(2405666..2405956)","734","47.22707262","0","291","734","734"
"Miotto_candidate_314","NC_000962.3","2405947..2405985","0","0","0","39","0","0"
"Rv2147c","NC_000962.3","complement(2406118..2406843)","527","13.5913297749","0","726","527","527"
"Rv2148c","NC_000962.3","complement(2406840..2407616)","189","4.5543745192","0","777","189","189"
"yfiH","NC_000962.3","complement(2407622..2408374)","870","21.6327749406","0","753","870","870"
"ftsZ","NC_000962.3","complement(2408385..2409524)","1779","29.2185764109","0","1140","1779","1779"
"IGR509_Rodriguez_Rv2150c-Rv2151c","NC_000962.3","2409607..2409694","0","0","0","88","0","0"
"ftsQ","NC_000962.3","complement(2409697..2410641)","295","5.8449145064","0","945","295","295"
"murC","NC_000962.3","complement(2410638..2412122)","751","9.468941621","0","1485","751","751"
"murG","NC_000962.3","complement(2412119..2413351)","1223","18.5716861645","0","1233","1223","1223"
"ftsW","NC_000962.3","complement(2413348..2414922)","1973","23.4549484497","0","1575","1973","1973"
"murD","NC_000962.3","complement(2414934..2416394)","1804","23.119278303","0","1461","1804","1804"
"murX","NC_000962.3","complement(2416396..2417475)","2260","39.1807404623","0","1080","2260","2260"
"murF","NC_000962.3","complement(2417472..2419004)","3936","48.0729629612","0","1533","3936","3936"
"murE","NC_000962.3","complement(2419001..2420608)","20874","243.0566961989","0","1608","20874","20874"
"IGR510_Rodriguez_Rv2158c-Rv2159c","NC_000962.3","complement(2420531..2420726)","2931","279.9933409755","0","196","2931","2931"
"Rv2159c","NC_000962.3","complement(2420631..2421665)","17055","308.5313714124","0","1035","17054","17055"
"Rv2160c","NC_000962.3","complement(2421662..2422278)","6435","195.2771116771","0","617","6435","6435"
"Rv2161c","NC_000962.3","complement(2422271..2423137)","18799","405.9790341766","0","867","18799","18799"
"PE_PGRS38","NC_000962.3","complement(2423240..2424838)","8722","102.1305273143","0","1599","8693","8722"
"IGR511_Rodriguez_Rv2162c-Rv2163c","NC_000962.3","complement(2424720..2425007)","324","21.0639821512","0","288","319","324"
"pbpB","NC_000962.3","complement(2425048..2427087)","555","5.0939041804","0","2040","555","555"
"Miotto_candidate_315","NC_000962.3","2425740..2425821","0","0","0","82","0","0"
"Rv2164c","NC_000962.3","complement(2427084..2428238)","719","11.6556060927","0","1155","719","719"
"Rv2165c","NC_000962.3","complement(2428235..2429425)","484","7.6088943828","0","1191","484","484"
"Rv2166c","NC_000962.3","complement(2429427..2429858)","511","22.1475203277","0","432","511","511"
"IGR512_Rodriguez_Rv2166c-Rv2167c","NC_000962.3","complement(2429986..2430086)","0","0","0","101","0","0"
"IGR513_Rodriguez_Rv2168c-Rv2169c","NC_000962.3","complement(2431511..2431599)","7","1.4726379531","0","89","7","7"
"Rv2169c","NC_000962.3","complement(2431565..2431969)","641","29.6340467685","0","405","639","641"
"IGR514_Rodriguez_Rv2169c-Rv2170","NC_000962.3","complement(2431872..2432077)","176","15.9968106089","0","206","174","176"
"Miotto_candidate_316","NC_000962.3","2432029..2432083","0","0","0","55","0","0"
"Rv2170","NC_000962.3","2432235..2432855","45","1.3567782384","0","621","45","45"
"lppM","NC_000962.3","2432951..2433634","44","1.2044382257","0","684","44","44"
"Miotto_candidate_1362","NC_000962.3","complement(2433415..2433451)","0","0","0","37","0","0"
"Rv2172c","NC_000962.3","complement(2433631..2434536)","865","17.8762271874","0","906","865","865"
"IGR515_Rodriguez_Rv2172c-Rv2173","NC_000962.3","2434813..2434877","0","0","0","65","0","0"
"idsA2","NC_000962.3","2434847..2435905","402","7.1075193157","0","1059","402","402"
"mptA","NC_000962.3","2435909..2437459","267","3.2232012232","0","1551","267","267"
"Rv2175c","NC_000962.3","complement(2437446..2437886)","189","8.0243741528","0","441","189","189"
"pknL","NC_000962.3","2437941..2439140","413","6.4440182433","0","1200","413","413"
"Miotto_candidate_1363","NC_000962.3","complement(2438264..2438298)","0","0","0","35","0","0"
"Miotto_candidate_1364","NC_000962.3","complement(2438344..2438376)","0","0","0","33","0","0"
"Rv2177c","NC_000962.3","complement(2439282..2439947)","46","1.2932174561","0","666","22","46"
"IGR516_Rodriguez_Rv2177c-Rv2178c","NC_000962.3","complement(2440006..2440146)","3","0.3983731849","0","141","3","3"
"aroG","NC_000962.3","complement(2440332..2441720)","922","12.4284403125","0","1389","922","922"
"Rv2179c","NC_000962.3","complement(2441811..2442317)","44","1.6249225766","0","507","44","44"
"Rv2180c","NC_000962.3","complement(2442327..2443214)","86","1.8133157808","0","888","86","86"
"Miotto_candidate_317","NC_000962.3","2442962..2443046","0","0","0","85","0","0"
"Rv2181","NC_000962.3","2443302..2444585","557","8.1222831833","0","1284","557","557"
"Rv2182c","NC_000962.3","complement(2444586..2445329)","2161","54.3838296639","0","744","2161","2161"
"IGR517_Rodriguez_Rv2182c-Rv2183c","NC_000962.3","complement(2445258..2445492)","167","13.3056643754","0","235","167","167"
"Miotto_candidate_318","NC_000962.3","2445345..2445401","0","0","0","57","0","0"
"Rv2183c","NC_000962.3","complement(2445415..2445810)","180","8.5106998591","0","396","180","180"
"Rv2184c","NC_000962.3","complement(2445807..2446946)","329","5.4035478579","0","1140","329","329"
"IGR518_Rodriguez_Rv2184c-Rv2185c","NC_000962.3","complement(2446896..2447174)","193","12.9521260221","0","279","193","193"
"TB16.3","NC_000962.3","complement(2447066..2447500)","213","9.1680780551","0","435","213","213"
"Miotto_candidate_319","NC_000962.3","2447446..2447522","0","0","0","77","0","0"
"IGR519_Rodriguez_Rv2185c-Rv2186c","NC_000962.3","complement(2447450..2447572)","8","1.2177911993","0","123","8","8"
"Rv2186c","NC_000962.3","complement(2447605..2447994)","108","5.1849802218","0","390","108","108"
"fadD15","NC_000962.3","2448160..2449962","372","3.8630930475","0","1803","372","372"
"Miotto_candidate_1367","NC_000962.3","complement(2449353..2449385)","0","0","0","33","0","0"
"pimB","NC_000962.3","complement(2449993..2451150)","174","2.8133816114","0","1158","174","174"
"Rv2189c","NC_000962.3","complement(2451247..2452020)","52","1.2579122272","0","774","52","52"
"IGR520_Rodriguez_Rv2189c-Rv2190c","NC_000962.3","complement(2451970..2452091)","23","3.5298476465","0","122","23","23"
"Rv2190c","NC_000962.3","complement(2452115..2453272)","549","8.8767040499","0","1158","549","549"
"IGR521_Rodriguez_Rv2190c-Rv2191","NC_000962.3","complement(2453190..2453444)","175","12.8494880225","0","255","175","175"
"Rv2191","NC_000962.3","2453819..2455756","77","0.7439177276","0","1938","77","77"
"trpD","NC_000962.3","complement(2455631..2456743)","160","2.6916139716","0","1113","160","160"
"Miotto_candidate_1369","NC_000962.3","complement(2456897..2456932)","0","0","0","36","0","0"
"ctaE","NC_000962.3","2456901..2457512","242","7.4037526225","0","612","242","242"
"Miotto_candidate_1370","NC_000962.3","complement(2457001..2457040)","0","0","0","40","0","0"
"Miotto_candidate_1371","NC_000962.3","complement(2457107..2457255)","1","0.1256613402","0","149","1","1"
"Miotto_candidate_1372","NC_000962.3","complement(2457333..2457366)","0","0","0","34","0","0"
"Miotto_candidate_1373","NC_000962.3","complement(2457428..2457485)","0","0","0","58","0","0"
"qcrC","NC_000962.3","2457553..2458395","200","4.4421209229","0","843","200","200"
"Miotto_candidate_1374","NC_000962.3","complement(2458151..2458207)","0","0","0","57","0","0"
"qcrA","NC_000962.3","2458392..2459681","536","7.779703313","0","1290","536","536"
"Miotto_candidate_1375","NC_000962.3","complement(2459073..2459352)","29","1.9392237536","0","280","29","29"
"qcrB","NC_000962.3","2459678..2461327","1278","14.5022325598","0","1650","1278","1278"
"Miotto_candidate_1376","NC_000962.3","complement(2459819..2459850)","0","0","0","32","0","0"
"Miotto_candidate_1377","NC_000962.3","complement(2460105..2460321)","9","0.7765523374","0","217","9","9"
"Miotto_candidate_1378","NC_000962.3","complement(2460774..2460812)","0","0","0","39","0","0"
"Rv2197c","NC_000962.3","complement(2461504..2462148)","373","10.8277214021","0","645","373","373"
"mmpS3","NC_000962.3","complement(2462148..2463047)","249","5.1801793142","0","900","249","249"
"IGR522_Rodriguez_Rv2198c-Rv2199c","NC_000962.3","complement(2462945..2463296)","82","4.3617336778","0","352","82","82"
"Rv2199c","NC_000962.3","complement(2463233..2463652)","123","5.4833223378","0","420","123","123"
"ctaC","NC_000962.3","complement(2463660..2464751)","360","6.1725955022","0","1092","360","360"
"Miotto_candidate_320","NC_000962.3","2464054..2464098","0","0","0","45","0","0"
"Miotto_candidate_321","NC_000962.3","2464382..2464414","0","0","0","33","0","0"
"Miotto_candidate_1379","NC_000962.3","complement(2464768..2464830)","0","0","0","63","0","0"
"asnB","NC_000962.3","2464997..2466955","234","2.2365024438","0","1959","234","234"
"Miotto_candidate_1380","NC_000962.3","complement(2466977..2467012)","0","0","0","36","0","0"
"adoK","NC_000962.3","complement(2467053..2468027)","2345","45.0325134081","0","975","2336","2345"
"IGR523_Rodriguez_Rv2202c-Rv2203","NC_000962.3","complement(2467890..2468325)","187","8.0305089955","0","436","187","187"
"Miotto_candidate_322","NC_000962.3","2468169..2468210","0","0","0","42","0","0"
"Rv2203","NC_000962.3","2468231..2468923","65","1.7561761614","0","693","65","65"
"Miotto_candidate_1382","NC_000962.3","complement(2468435..2468491)","0","0","0","57","0","0"
"Miotto_candidate_1383","NC_000962.3","complement(2468730..2468775)","0","0","0","46","0","0"
"Miotto_candidate_1384","NC_000962.3","complement(2468834..2468931)","102","19.4877657997","0","98","102","102"
"IGR524_Rodriguez_Rv2203-Rv2204c","NC_000962.3","2468886..2468966","1","0.231154811","0","81","1","1"
"Rv2204c","NC_000962.3","complement(2468931..2469287)","3755","196.9380715286","0","357","3755","3755"
"Miotto_candidate_323","NC_000962.3","2468960..2469036","0","0","0","77","0","0"
"Miotto_candidate_1385","NC_000962.3","complement(2469338..2469375)","0","0","0","38","0","0"
"Rv2205c","NC_000962.3","complement(2469387..2470463)","163","2.8337390617","0","1077","163","163"
"Rv2206","NC_000962.3","2470622..2471332","620","16.3271372824","0","711","620","620"
"Miotto_candidate_1386","NC_000962.3","complement(2471235..2471286)","0","0","0","52","0","0"
"cobT","NC_000962.3","2471411..2472496","625","10.7755177774","0","1086","625","625"
"cobS","NC_000962.3","2472493..2473242","537","13.406054418","0","750","537","537"
"IGR525_Rodriguez_Rv2208-Rv2209","NC_000962.3","complement(2473230..2473351)","56","8.594411661","0","122","56","56"
"Miotto_candidate_324","NC_000962.3","2473323..2473359","0","0","0","37","0","0"
"Rv2209","NC_000962.3","2473400..2474938","371","4.5136018356","0","1539","371","371"
"ilvE","NC_000962.3","complement(2474864..2475970)","676","11.4337062605","0","1107","676","676"
"gcvT","NC_000962.3","complement(2476042..2477181)","133","2.1844129638","0","1140","133","133"
"Rv2212","NC_000962.3","2477190..2478326","404","6.6528672249","0","1137","404","404"
"IGR526_Rodriguez_Rv2212-Rv2213","NC_000962.3","complement(2478158..2478511)","187","9.8906833955","0","354","187","187"
"pepB","NC_000962.3","2478338..2479885","284","3.4350680051","0","1548","284","284"
"ephD","NC_000962.3","complement(2479923..2481701)","809","8.5145270428","0","1779","809","809"
"dlaT","NC_000962.3","2481965..2483626","2109","23.7592931445","0","1662","2109","2109"
"Miotto_candidate_1388","NC_000962.3","complement(2483068..2483134)","0","0","0","67","0","0"
"Rv2216","NC_000962.3","2483626..2484531","1171","24.2000717185","0","906","1171","1171"
"lipB","NC_000962.3","2484584..2485276","999","26.9910766959","0","693","999","999"
"Miotto_candidate_1389","NC_000962.3","complement(2485009..2485093)","0","0","0","85","0","0"
"lipA","NC_000962.3","2485273..2486208","860","17.2032522792","0","936","860","860"
"Miotto_candidate_1390","NC_000962.3","complement(2486181..2486225)","0","0","0","45","0","0"
"Rv2219","NC_000962.3","2486235..2486987","3269","81.2845302077","0","753","3269","3269"
"Rv2219A","NC_000962.3","complement(2486994..2487416)","249","11.0216581154","0","423","249","249"
"IGR527_Rodriguez_Rv2219A-Rv2220","NC_000962.3","2487511..2487580","0","0","0","70","0","0"
"glnA1","NC_000962.3","2487615..2489051","1288","16.7821288244","0","1437","1288","1288"
"Miotto_candidate_1391","NC_000962.3","complement(2488288..2488319)","0","0","0","32","0","0"
"IGR528_Rodriguez_Rv2220-Rv2221c","NC_000962.3","2489113..2489246","45","6.287755866","0","134","45","45"
"IGR529_Rodriguez_Rv2220-Rv2221c","NC_000962.3","2489257..2489333","0","0","0","77","0","0"
"glnE","NC_000962.3","complement(2489369..2492353)","1607","10.0799759738","0","2985","1607","1607"
"glnA2","NC_000962.3","complement(2492402..2493742)","1043","14.5627530922","0","1341","1043","1043"
"Rv2223c","NC_000962.3","complement(2493837..2495399)","729","8.7328601625","0","1563","729","729"
"caeA","NC_000962.3","complement(2495461..2497023)","3241","38.8246910653","0","1563","3241","3241"
"Rv2224d","NC_000962.3","complement(2497225..2497446)","37","3.1205899483","0","222","37","37"
"Miotto_candidate_325","NC_000962.3","2497711..2497741","0","0","0","31","0","0"
"panB","NC_000962.3","2497742..2498587","727","16.0898503009","0","846","727","727"
"Miotto_candidate_1392","NC_000962.3","complement(2498149..2498371)","2298","192.9448170739","0","223","2298","2298"
"Rv2226","NC_000962.3","2498832..2500373","542","6.5811663502","0","1542","542","542"
"rnpB","NC_000962.3","complement(2500445..2500751)","2119398","129259.3894846057","0","307","2119398","2119398"
"Rv2227","NC_000962.3","2500931..2501632","42","1.1202117763","0","702","42","42"
"Rv2228c","NC_000962.3","complement(2501644..2502738)","145","2.4793728357","0","1095","145","145"
"Rv2229c","NC_000962.3","complement(2502735..2503472)","103","2.6131769486","0","738","103","103"
"Rv2230c","NC_000962.3","complement(2503469..2504608)","193","3.1698624212","0","1140","193","193"
"cobC","NC_000962.3","complement(2504605..2505699)","84","1.4363263324","0","1095","84","84"
"vapC16","NC_000962.3","complement(2505736..2506161)","1","0.0439519711","0","426","1","1"
"vapB16","NC_000962.3","complement(2506207..2506383)","7","0.7404789708","0","177","7","7"
"ptkA","NC_000962.3","2506278..2507153","158","3.3770767934","0","876","158","158"
"ptpA","NC_000962.3","2507146..2507637","138","5.2517245472","0","492","138","138"
"Rv2235","NC_000962.3","2507637..2508452","553","12.6888694222","0","816","553","553"
"cobD","NC_000962.3","complement(2508434..2509375)","135","2.6833098282","0","942","135","135"
"IGR532_Rodriguez_Rv2236c-Rv2237","NC_000962.3","complement(2509339..2509531)","9","0.8731184311","0","193","9","9"
"Rv2237","NC_000962.3","2509489..2510256","115","2.8036550317","0","768","115","115"
"Miotto_candidate_1394","NC_000962.3","complement(2510157..2510218)","0","0","0","62","0","0"
"Rv2237A","NC_000962.3","complement(2510351..2510587)","128","10.1122914781","0","237","128","128"
"valV","NC_000962.3","complement(2510598..2510669)","0","0","0","72","0","0"
"ahpE","NC_000962.3","complement(2510715..2511176)","165","6.6869784607","0","462","165","165"
"Rv2239c","NC_000962.3","complement(2511176..2511652)","489","19.194572135","0","477","489","489"
"Miotto_candidate_326","NC_000962.3","2511592..2511647","0","0","0","56","0","0"
"Rv2240c","NC_000962.3","complement(2511690..2512280)","82","2.5978515306","0","591","82","82"
"Miotto_candidate_327","NC_000962.3","2512164..2512204","0","0","0","41","0","0"
"aceE","NC_000962.3","2512539..2515244","2302","15.928155346","0","2706","2302","2302"
"Miotto_candidate_1396","NC_000962.3","complement(2513682..2513725)","0","0","0","44","0","0"
"Rv2242","NC_000962.3","2515304..2516548","628","9.4444842773","0","1245","628","628"
"fabD","NC_000962.3","2516787..2517695","263","5.4172617585","0","909","263","263"
"mcr16","NC_000962.3","complement(2517032..2517134)","0","0","0","103","0","0"
"Miotto_candidate_1397","NC_000962.3","complement(2517497..2517783)","40","2.60955257","0","287","40","40"
"Miotto_candidate_328","NC_000962.3","2517695..2517771","0","0","0","77","0","0"
"acpM","NC_000962.3","2517771..2518118","391","21.0370805137","0","348","391","391"
"kasA","NC_000962.3","2518115..2519365","1775","26.566173421","0","1251","1775","1775"
