"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"Rv2038c","NC_000962.3","complement(2283723..2284796)","182","3.5275498603","0","1074","182","182"
"Rv2039c","NC_000962.3","complement(2284799..2285641)","164","4.0496951116","0","843","164","164"
"Rv2040c","NC_000962.3","complement(2285628..2286530)","182","4.1955576412","0","903","182","182"
"Rv2041c","NC_000962.3","complement(2286527..2287846)","672","10.5974504895","0","1320","672","672"
"Rv2042c","NC_000962.3","complement(2287884..2288681)","1664","43.4066715358","0","798","1664","1664"
"pncA","NC_000962.3","complement(2288681..2289241)","3624","134.4718507486","0","561","3624","3624"
"Miotto_candidate_297","NC_000962.3","2288950..2289114","57","7.1911271178","0","165","57","57"
"Rv2044c","NC_000962.3","complement(2289282..2289599)","62","4.0585474134","0","318","62","62"
"lipT","NC_000962.3","complement(2289685..2291220)","2292","31.0620026205","0","1536","2292","2292"
"lppI","NC_000962.3","2291269..2291925","330","10.4557363766","0","657","330","330"
"Rv2047c","NC_000962.3","complement(2291962..2294526)","823","6.6791088333","0","2565","823","823"
"pks12","NC_000962.3","complement(2294531..2306986)","8104","13.5433744844","0","12456","8104","8104"
"ASpks","NC_000962.3","2299745..2299886","0","0","0","142","0","0"
"IGR492_Rodriguez_Rv2048c-Rv2049c","NC_000962.3","complement(2307078..2307131)","0","0","0","54","0","0"
"Rv2049c","NC_000962.3","complement(2307293..2307517)","125","11.5646781135","0","225","125","125"
"Miotto_candidate_1344","NC_000962.3","complement(2307692..2307772)","3","0.7709785409","0","81","3","3"
"Miotto_candidate_298","NC_000962.3","2307708..2307789","3","0.7615763636","0","82","3","3"
"Rv2050","NC_000962.3","2307821..2308156","7661","474.6267805045","0","336","7661","7661"
"Miotto_candidate_1345","NC_000962.3","complement(2308093..2308123)","0","0","0","31","0","0"
"ppm1","NC_000962.3","complement(2308131..2310755)","9990","79.2213492712","0","2625","9990","9990"
"Rv2052c","NC_000962.3","complement(2310913..2312517)","17482","226.736862931","0","1605","17482","17482"
"fxsA","NC_000962.3","complement(2312522..2313049)","16657","656.7028750109","0","528","16657","16657"
"Rv2054","NC_000962.3","2313125..2313838","367","10.6997568092","0","714","367","367"
"Miotto_candidate_1346","NC_000962.3","complement(2313215..2313256)","0","0","0","42","0","0"
"IGR493_Rodriguez_Rv2054-Rv2055c","NC_000962.3","2313918..2314055","26","3.9219343168","0","138","26","26"
"rpsR2","NC_000962.3","complement(2314087..2314353)","48","3.7422778614","0","267","48","48"
"rpsN2","NC_000962.3","complement(2314354..2314659)","44","2.9932108058","0","306","44","44"
"rpmG1","NC_000962.3","complement(2314661..2314825)","80","10.09280999","0","165","80","80"
"rpmB2","NC_000962.3","complement(2314825..2315061)","12","1.05399598","0","237","12","12"
"Rv2059","NC_000962.3","2315174..2316709","217","2.9408615046","0","1536","217","217"
"Rv2061c","NC_000962.3","complement(2316681..2317085)","842","43.2775954292","0","405","842","842"
"cobN","NC_000962.3","complement(2317169..2320753)","909","5.2781384461","0","3585","909","909"
"mazE7","NC_000962.3","2320831..2321064","75","6.6719296809","0","234","75","75"
"mazF7","NC_000962.3","2321057..2321467","106","5.3687118833","0","411","106","106"
"cobG","NC_000962.3","2321451..2322542","1725","32.8830819985","0","1092","1725","1725"
"cobH","NC_000962.3","2322552..2323178","584","19.3888191912","0","627","584","584"
"cobIJ","NC_000962.3","2323175..2324701","794","10.8239934249","0","1527","794","794"
"Rv2067c","NC_000962.3","complement(2324647..2325870)","892","15.1701365842","0","1224","892","892"
"blaC","NC_000962.3","complement(2325886..2326809)","643","14.4858857668","0","924","643","643"
"sigC","NC_000962.3","2326944..2327501","370","13.8030029097","0","558","370","370"
"cobK","NC_000962.3","complement(2327491..2328225)","198","5.6076888159","0","735","198","198"
"cobM","NC_000962.3","complement(2328222..2328977)","111","3.0563792157","0","756","111","111"
"cobL","NC_000962.3","complement(2328974..2330146)","237","4.2058752628","0","1173","237","237"
"Rv2073c","NC_000962.3","complement(2330214..2330963)","220","6.1061500439","0","750","220","220"
"Rv2074","NC_000962.3","2330993..2331406","710","35.6996585243","0","414","710","710"
"Rv2075c","NC_000962.3","complement(2331416..2332879)","685","9.7399235751","0","1464","685","685"
"Rv2076c","NC_000962.3","complement(2333037..2333288)","260","21.4772593536","0","252","260","260"
"Rv2077c","NC_000962.3","complement(2333323..2334294)","15809","338.5666598079","0","972","15809","15809"
"Rv2077A","NC_000962.3","complement(2334295..2334594)","91","6.31431425","0","300","91","91"
"Rv2078","NC_000962.3","2335059..2335373","84","5.5510454945","0","315","84","84"
"Rv2079","NC_000962.3","2335355..2337325","416","4.3935215481","0","1971","416","416"
"lppJ","NC_000962.3","2337306..2337869","230","8.4889658493","0","564","230","230"
"Miotto_candidate_1347","NC_000962.3","complement(2337529..2337559)","0","0","0","31","0","0"
"Miotto_candidate_1348","NC_000962.3","complement(2337642..2337778)","5","0.7597233797","0","137","5","5"
"Miotto_candidate_1349","NC_000962.3","complement(2337828..2337996)","109","13.4259754193","0","169","109","109"
"Miotto_candidate_299","NC_000962.3","2337869..2337997","6","0.9682056095","0","129","6","6"
"Rv2081c","NC_000962.3","complement(2338065..2338505)","549","25.9143195278","0","441","549","549"
"Miotto_candidate_300","NC_000962.3","2338467..2338628","113","14.5200958536","0","162","113","113"
"IGR494_Rodriguez_Rv2081c-Rv2082","NC_000962.3","complement(2338490..2338600)","10","1.8753532076","0","111","10","10"
"Rv2082","NC_000962.3","2338709..2340874","798","7.6692075911","0","2166","798","798"
"Miotto_candidate_1351","NC_000962.3","complement(2340303..2340339)","0","0","0","37","0","0"
"Miotto_candidate_1352","NC_000962.3","complement(2340717..2340752)","0","0","0","36","0","0"
"Rv2083","NC_000962.3","2340871..2341815","635","13.9877535278","0","945","635","635"
"Rv2084","NC_000962.3","2341808..2342944","482","8.8245512148","0","1137","482","482"
"Rv2085","NC_000962.3","2343027..2343332","68","4.6258712454","0","306","68","68"
"Rv2086","NC_000962.3","2343311..2343916","17","0.5839589938","0","606","17","17"
"pknJ","NC_000962.3","2344411..2346180","1156","13.5953571856","0","1770","1156","1156"
"pepE","NC_000962.3","complement(2346197..2347324)","446","8.2306060191","0","1128","446","446"
"Rv2090","NC_000962.3","2347373..2348554","87","1.5321730902","0","1182","87","87"
"Rv2091c","NC_000962.3","complement(2348558..2349292)","8389","237.5904114958","0","735","8389","8389"
"Miotto_candidate_301","NC_000962.3","2348573..2348622","0","0","0","50","0","0"
"helY","NC_000962.3","complement(2349334..2352054)","5422","41.4798355445","0","2721","5422","5422"
"tatC","NC_000962.3","complement(2352103..2353029)","3336","74.9121673527","0","927","3336","3336"
"tatA","NC_000962.3","complement(2353046..2353297)","6489","536.0228305606","0","252","6489","6489"
"pafC","NC_000962.3","complement(2353365..2354315)","1379","30.1849043253","0","951","1379","1379"
"pafB","NC_000962.3","complement(2354312..2355310)","2435","50.7387228944","0","999","2435","2435"
"pafA","NC_000962.3","complement(2355319..2356677)","5908","90.4955209199","0","1359","5908","5908"
"Miotto_candidate_302","NC_000962.3","2356002..2356038","0","0","0","37","0","0"
"Miotto_candidate_303","NC_000962.3","2356153..2356193","0","0","0","41","0","0"
"Miotto_candidate_304","NC_000962.3","2356314..2356382","0","0","0","69","0","0"
"PE_PGRS36","NC_000962.3","complement(2356729..2358033)","192","3.0626457901","0","1305","192","192"
"PE21","NC_000962.3","complement(2358033..2358206)","25","2.9908650294","0","174","25","25"
"IGR495_Rodriguez_Rv2097c-Rv2100","NC_000962.3","2358222..2358319","0","0","0","98","0","0"
"Rv2100","NC_000962.3","2358389..2360041","78","0.9822630412","0","1653","78","78"
"IGR496_Rodriguez_Rv2100-Rv2101","NC_000962.3","2360191..2360280","17","3.9319905586","0","90","17","17"
"helZ","NC_000962.3","2360240..2363281","1276","8.7316741259","0","3042","1276","1276"
"Rv2102","NC_000962.3","2363391..2364107","217","6.3000882443","0","717","217","217"
"vapC37","NC_000962.3","complement(2364086..2364520)","1354","64.7940999959","0","435","1354","1354"
"vapB37","NC_000962.3","complement(2364527..2364781)","871","71.1023621425","0","255","871","871"
"Rv2104a","NC_000962.3","complement(2364797..2365054)","55","4.4376090436","0","258","55","55"
"IGR497_Rodriguez_Rv2106-Rv2107","NC_000962.3","2366958..2367082","35","5.8285977692","0","125","35","35"
"IGR498_Rodriguez_Rv2106-Rv2107","NC_000962.3","2367140..2367234","25","5.4780054222","0","95","25","25"
"PE22","NC_000962.3","2367359..2367655","74","5.1865829115","0","297","74","74"
"PPE36","NC_000962.3","2367711..2368442","223","6.3416144737","0","732","223","223"
"Miotto_candidate_1353","NC_000962.3","complement(2368226..2368442)","31","2.973774372","0","217","31","31"
"IGR499_Rodriguez_Rv2108-Rv2109c","NC_000962.3","2368491..2368581","17","3.8887818711","0","91","17","17"
"IGR500_Rodriguez_Rv2108-Rv2109c","NC_000962.3","complement(2368517..2368617)","0","0","0","101","0","0"
"IGR501_Rodriguez_Rv2108-Rv2109c","NC_000962.3","complement(2368627..2368743)","15","2.6687718723","0","117","15","15"
"IGR502_Rodriguez_Rv2108-Rv2109c","NC_000962.3","complement(2368934..2369023)","113","26.1361725365","0","90","113","113"
"prcA","NC_000962.3","complement(2368983..2369729)","3791","105.6426378994","0","747","3791","3791"
"Miotto_candidate_306","NC_000962.3","2369356..2369397","0","0","0","42","0","0"
"Miotto_candidate_307","NC_000962.3","2369447..2369486","0","0","0","40","0","0"
"prcB","NC_000962.3","complement(2369726..2370601)","7044","167.3868341743","0","876","7044","7044"
"Miotto_candidate_308","NC_000962.3","2369996..2370044","0","0","0","49","0","0"
"pup","NC_000962.3","complement(2370598..2370792)","2074","221.4013145298","0","195","2074","2074"
"IGR503_Rodriguez_Rv2111c-Rv2112c","NC_000962.3","complement(2370714..2371047)","358","22.3122113064","0","334","351","358"
"dop","NC_000962.3","complement(2370905..2372569)","1374","17.1782353816","0","1665","1370","1374"
"Rv2113","NC_000962.3","2372630..2373823","333","5.8055846409","0","1194","333","333"
"Rv2114","NC_000962.3","2373834..2374457","365","12.1762716676","0","624","365","365"
"Miotto_candidate_1354","NC_000962.3","complement(2374202..2374380)","127","14.7691922723","0","179","127","127"
"mpa","NC_000962.3","complement(2374461..2376290)","41086","467.3570802995","0","1830","41086","41086"
"Miotto_candidate_309","NC_000962.3","2376084..2376123","0","0","0","40","0","0"
"IGR504_Rodriguez_Rv2115c-Rv2116","NC_000962.3","2376432..2376533","241","49.1838957415","0","102","241","241"
"lppK","NC_000962.3","2376571..2377140","217","7.9248478441","0","570","217","217"
"Rv2117","NC_000962.3","2377148..2377441","57","4.0358366478","0","294","57","57"
"Rv2118c","NC_000962.3","complement(2377470..2378312)","207","5.1115054153","0","843","207","207"
"Rv2119","NC_000962.3","2378386..2379222","93","2.3129356227","0","837","93","93"
"Rv2120c","NC_000962.3","complement(2379245..2379727)","561","24.1780785901","0","483","561","561"
"hisG","NC_000962.3","complement(2379806..2380660)","574","13.9750004993","0","855","574","574"
"hisE","NC_000962.3","complement(2380663..2380944)","214","15.7968581891","0","282","214","214"
"PPE37","NC_000962.3","2381071..2382492","722","10.5692374658","0","1422","722","722"
"metH","NC_000962.3","complement(2382489..2386067)","26377","153.4156821122","0","3579","26377","26377"
"Rv2125","NC_000962.3","2386293..2387171","3563","84.3787333482","0","879","3563","3563"
"PE_PGRS37","NC_000962.3","complement(2387202..2387972)","164","4.4278767563","0","771","164","164"
"IGR505_Rodriguez_Rv2126c-Rv2127","NC_000962.3","2388514..2388625","93","17.2850635375","0","112","93","93"
"ansP1","NC_000962.3","2388616..2390085","2372","33.5894895737","0","1470","2372","2372"
"Miotto_candidate_1355","NC_000962.3","complement(2390078..2390135)","0","0","0","58","0","0"
"Rv2128","NC_000962.3","2390085..2390288","324","33.0613739009","0","204","324","324"
"Rv2129c","NC_000962.3","complement(2390308..2391189)","880","20.7692178365","0","882","880","880"
"mshC","NC_000962.3","complement(2391215..2392459)","3305","55.2596546965","0","1245","3305","3305"
"Miotto_candidate_310","NC_000962.3","2392027..2392089","0","0","0","63","0","0"
"cysQ","NC_000962.3","complement(2392517..2393320)","5164","133.7014875629","0","804","5164","5164"
"Rv2132","NC_000962.3","2393411..2393641","344","30.9993449692","0","231","344","344"
"IGR506_Rodriguez_Rv2132-Rv2133c","NC_000962.3","complement(2393706..2393913)","327","32.7258150846","0","208","327","327"
"Rv2133c","NC_000962.3","complement(2393851..2394639)","3641","96.0615810142","0","789","3641","3641"
"Rv2134c","NC_000962.3","complement(2394650..2395237)","12264","434.1710583182","0","588","12264","12264"
"Rv2135c","NC_000962.3","complement(2395301..2396011)","1389","40.666678227","0","711","1389","1389"
"Rv2136c","NC_000962.3","complement(2396008..2396838)","2860","71.642554667","0","831","2860","2860"
"Rv2137c","NC_000962.3","complement(2396902..2397315)","28044","1410.0862304997","0","414","28044","28044"
"Miotto_candidate_311","NC_000962.3","2397086..2397129","0","0","0","44","0","0"
"Miotto_candidate_312","NC_000962.3","2397263..2397308","0","0","0","46","0","0"
"lppL","NC_000962.3","2397330..2398406","3249","62.7971685639","0","1077","3249","3249"
"pyrD","NC_000962.3","2398720..2399793","1648","31.9417701638","0","1074","1648","1648"
"TB18.6","NC_000962.3","complement(2399798..2400328)","515","20.1891838253","0","531","515","515"
"Rv2141c","NC_000962.3","complement(2400376..2401722)","1009","15.5929980622","0","1347","1009","1009"
"IGR507_Rodriguez_Rv2141c-Rv2142c","NC_000962.3","complement(2401777..2401856)","5","1.3010262878","0","80","5","5"
"leuU","NC_000962.3","2401987..2402072","34","8.2297476808","0","86","34","34"
"Miotto_candidate_1356","NC_000962.3","complement(2402044..2402077)","0","0","0","34","0","0"
"parE2","NC_000962.3","complement(2402193..2402510)","668","43.7275753575","0","318","668","668"
"parD2","NC_000962.3","complement(2402507..2402722)","2854","275.046594466","0","216","2854","2854"
"Rv2143","NC_000962.3","2402977..2404035","2970","58.3803297401","0","1059","2970","2970"
"IGR508_Rodriguez_Rv2143-Rv2144c","NC_000962.3","complement(2404030..2404089)","0","0","0","60","0","0"
"Rv2144c","NC_000962.3","complement(2404165..2404521)","1395","81.3414754706","0","357","1395","1395"
"wag31","NC_000962.3","complement(2404616..2405398)","5627","149.5964224015","0","783","5627","5627"
"Miotto_candidate_1358","NC_000962.3","complement(2405437..2405545)","140","26.7366870147","0","109","140","140"
"Miotto_candidate_313","NC_000962.3","2405456..2405545","21","4.8571648077","0","90","21","21"
"Rv2146c","NC_000962.3","complement(2405666..2405956)","1374","98.2878416162","0","291","1374","1374"
"Miotto_candidate_314","NC_000962.3","2405947..2405985","0","0","0","39","0","0"
"Rv2147c","NC_000962.3","complement(2406118..2406843)","1138","32.6295959335","0","726","1138","1138"
"Rv2148c","NC_000962.3","complement(2406840..2407616)","900","24.1116840976","0","777","900","900"
"yfiH","NC_000962.3","complement(2407622..2408374)","2885","79.7548120098","0","753","2885","2885"
"ftsZ","NC_000962.3","complement(2408385..2409524)","5217","95.2625142918","0","1140","5217","5217"
"IGR509_Rodriguez_Rv2150c-Rv2151c","NC_000962.3","2409607..2409694","8","1.8924018731","0","88","8","8"
"ftsQ","NC_000962.3","complement(2409697..2410641)","375","8.2604843668","0","945","375","375"
"murC","NC_000962.3","complement(2410638..2412122)","917","12.8543149455","0","1485","917","917"
"murG","NC_000962.3","complement(2412119..2413351)","1920","32.4148642013","0","1233","1920","1920"
"ftsW","NC_000962.3","complement(2413348..2414922)","1024","13.5339775865","0","1575","1024","1024"
"murD","NC_000962.3","complement(2414934..2416394)","1761","25.0908396196","0","1461","1761","1761"
"murX","NC_000962.3","complement(2416396..2417475)","1760","33.9230557996","0","1080","1760","1760"
"murF","NC_000962.3","complement(2417472..2419004)","2948","40.0305335561","0","1533","2948","2948"
"murE","NC_000962.3","complement(2419001..2420608)","11033","142.8280898801","0","1608","11033","11033"
"IGR510_Rodriguez_Rv2158c-Rv2159c","NC_000962.3","complement(2420531..2420726)","1761","187.0291667559","0","196","1761","1761"
"Rv2159c","NC_000962.3","complement(2420631..2421665)","11296","227.1906156001","0","1035","11294","11296"
"Rv2160c","NC_000962.3","complement(2421662..2422278)","7278","245.5460440163","0","617","7278","7278"
"Rv2161c","NC_000962.3","complement(2422271..2423137)","29426","706.509795504","0","867","29426","29426"
