"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"Rv2407","NC_000962.3","2704697..2705518","138","5.4396901105","0","822","138","138"
"PE24","NC_000962.3","2705762..2706736","23","0.7643462001","0","975","23","23"
"Rv2409c","NC_000962.3","complement(2706494..2707333)","1218","46.9823669757","0","840","1218","1218"
"Rv2410c","NC_000962.3","complement(2707333..2708310)","1571","52.0480209568","0","978","1571","1571"
"Rv2411c","NC_000962.3","complement(2708310..2709965)","3225","63.1010051211","0","1656","3225","3225"
"IGR574_Rodriguez_Rv2411c-Rv2412","NC_000962.3","complement(2709939..2710040)","11","3.4942936899","0","102","11","11"
"Miotto_candidate_1422","NC_000962.3","complement(2710046..2710084)","0","0","0","39","0","0"
"rpsT","NC_000962.3","2710075..2710335","1798","223.2112454019","0","261","1798","1798"
"Miotto_candidate_1423","NC_000962.3","complement(2710288..2710351)","5","2.531377531","0","64","5","5"
"Miotto_candidate_354","NC_000962.3","2710335..2710432","43","14.2170427865","0","98","43","43"
"Rv2413c","NC_000962.3","complement(2710351..2711301)","794","27.0524670066","0","951","794","794"
"Rv2414c","NC_000962.3","complement(2711332..2712876)","1704","35.7361693234","0","1545","1704","1704"
"Rv2415c","NC_000962.3","complement(2712891..2713784)","145","5.2552983194","0","894","145","145"
"eis","NC_000962.3","complement(2714124..2715332)","309","8.2813105134","0","1209","309","309"
"Rv2417c","NC_000962.3","complement(2715472..2716314)","2934","112.7715177378","0","843","2934","2934"
"Rv2418c","NC_000962.3","complement(2716395..2717138)","1347","58.6626328479","0","744","1347","1347"
"gpgP","NC_000962.3","complement(2717128..2717799)","2957","142.57682589","0","672","2957","2957"
"Rv2420c","NC_000962.3","complement(2717796..2718176)","642","54.5980262439","0","381","642","642"
"nadD","NC_000962.3","complement(2718173..2718808)","1302","66.3316436808","0","636","1302","1302"
"Rv2422","NC_000962.3","2719083..2719355","3","0.3560618945","0","273","3","3"
"Rv2423","NC_000962.3","2719597..2720643","147","4.5492263251","0","1047","147","147"
"Rv2424c","NC_000962.3","complement(2720776..2721777)","378","12.2233703055","0","1002","211","378"
"Rv2425c","NC_000962.3","complement(2721866..2723308)","2586","58.0669586825","0","1443","2586","2586"
"Rv2426c","NC_000962.3","complement(2723308..2724183)","1620","59.9208270357","0","876","1620","1620"
"proA","NC_000962.3","complement(2724230..2725477)","5152","133.7605850237","0","1248","5152","5152"
"oxyR","NC_000962.3","complement(2725571..2726087)","65","4.0737062008","0","517","65","65"
"ahpC","NC_000962.3","2726193..2726780","335","18.4601136956","0","588","335","335"
"Miotto_candidate_1424","NC_000962.3","complement(2726660..2726695)","0","0","0","36","0","0"
"Miotto_candidate_1425","NC_000962.3","complement(2726755..2726786)","0","0","0","32","0","0"
"IGR575_Rodriguez_Rv2428-Rv2429","NC_000962.3","complement(2726775..2726826)","0","0","0","52","0","0"
"ahpD","NC_000962.3","2726806..2727339","341","20.6909300513","0","534","341","341"
"Miotto_candidate_1426","NC_000962.3","complement(2727217..2727260)","0","0","0","44","0","0"
"PPE41","NC_000962.3","complement(2727336..2727920)","3658","202.6071304418","0","585","3658","3658"
"Miotto_candidate_355","NC_000962.3","2727422..2727602","10","1.7901454363","0","181","10","10"
"Miotto_candidate_356","NC_000962.3","2727634..2727673","0","0","0","40","0","0"
"Miotto_candidate_357","NC_000962.3","2727914..2728140","51","7.2796619042","0","227","51","51"
"Miotto_candidate_1427","NC_000962.3","complement(2727920..2727967)","0","0","0","48","0","0"
"PE25","NC_000962.3","complement(2727967..2728266)","505","54.5427478684","0","300","505","505"
"IGR576_Rodriguez_Rv2431c-Rv2432c","NC_000962.3","complement(2728196..2728358)","194","38.5639060431","0","163","194","194"
"IGR577_Rodriguez_Rv2431c-Rv2432c","NC_000962.3","complement(2728388..2728474)","11","4.0967581192","0","87","11","11"
"Miotto_candidate_358","NC_000962.3","2728389..2728500","0","0","0","112","0","0"
"Rv2432c","NC_000962.3","complement(2728437..2728847)","38","2.9957713652","0","411","38","38"
"Rv2433c","NC_000962.3","complement(2728844..2729134)","89","9.909777606","0","291","89","89"
"Rv2434c","NC_000962.3","complement(2729115..2730560)","569","12.7500199405","0","1446","569","569"
"Rv2435c","NC_000962.3","complement(2730557..2732749)","829","12.2484966973","0","2193","829","829"
"rbsK","NC_000962.3","2733230..2734144","643","22.7696717282","0","915","643","643"
"Rv2437","NC_000962.3","2734376..2734795","74","5.7088590414","0","420","74","74"
"nadE","NC_000962.3","complement(2734792..2736831)","6630","105.3053052904","0","2040","6630","6630"
"Rv2438A","NC_000962.3","2736709..2736987","0","0","0","279","0","0"
"proB","NC_000962.3","complement(2737117..2738247)","1809","51.8254226404","0","1131","1809","1809"
"obg","NC_000962.3","complement(2738247..2739686)","2315","52.090124305","0","1440","2314","2315"
"IGR578_Rodriguez_Rv2440c-Rv2441c","NC_000962.3","complement(2739586..2739863)","1287","150.0032406295","0","278","1286","1287"
"rpmA","NC_000962.3","complement(2739772..2740032)","964","119.6749947539","0","261","964","964"
"rplU","NC_000962.3","complement(2740047..2740361)","1904","195.8498669333","0","315","1904","1904"
"dctA","NC_000962.3","2740709..2742184","1120","24.5866045289","0","1476","1120","1120"
"Miotto_candidate_1429","NC_000962.3","complement(2741532..2741563)","0","0","0","32","0","0"
"rne","NC_000962.3","complement(2742123..2744984)","36668","415.1303482653","0","2862","36301","36668"
"Miotto_candidate_359","NC_000962.3","2744423..2744483","0","0","0","61","0","0"
"Miotto_candidate_360","NC_000962.3","2744543..2744603","0","0","0","61","0","0"
"IGR579_Rodriguez_Rv2444c-Rv2445c","NC_000962.3","complement(2744800..2745272)","3061","209.6858282609","0","473","2880","3061"
"ndkA","NC_000962.3","complement(2745314..2745724)","1353","106.665227818","0","411","1353","1353"
"Rv2446c","NC_000962.3","complement(2745767..2746138)","608","52.9575067135","0","372","608","608"
"folC","NC_000962.3","complement(2746135..2747598)","4402","97.4262198168","0","1464","4402","4402"
"valS","NC_000962.3","complement(2747595..2750225)","6419","79.0521012378","0","2631","6419","6419"
"Rv2449c","NC_000962.3","complement(2750313..2751572)","5072","130.4294281888","0","1260","5072","5072"
"Miotto_candidate_1430","NC_000962.3","complement(2751608..2751643)","0","0","0","36","0","0"
"rpfE","NC_000962.3","complement(2751662..2752180)","508","31.7148925967","0","519","508","508"
"Rv2451","NC_000962.3","2752262..2752660","63","5.1160472206","0","399","63","63"
"IGR580_Rodriguez_Rv2451-Rv2452c","NC_000962.3","complement(2752650..2752768)","26","7.0793482548","0","119","26","26"
"Miotto_candidate_361","NC_000962.3","2752760..2752793","0","0","0","34","0","0"
"Rv2452c","NC_000962.3","complement(2752848..2752994)","24","5.2900624322","0","147","24","24"
"mobA","NC_000962.3","complement(2753018..2753623)","1639","87.6341179848","0","606","1639","1639"
"Rv2454c","NC_000962.3","complement(2753625..2754746)","6548","189.0961576969","0","1122","6548","6548"
"Miotto_candidate_362","NC_000962.3","2754250..2754293","0","0","0","44","0","0"
"Rv2455c","NC_000962.3","complement(2754743..2756704)","9680","159.8612648336","0","1962","9680","9680"
"Miotto_candidate_363","NC_000962.3","2755097..2755213","0","0","0","117","0","0"
"Rv2456c","NC_000962.3","complement(2756936..2758192)","2273","58.5910186464","0","1257","2273","2273"
"clpX","NC_000962.3","complement(2758208..2759488)","26088","659.8702466623","0","1281","26088","26088"
"Miotto_candidate_364","NC_000962.3","2758998..2759038","0","0","0","41","0","0"
"Miotto_candidate_365","NC_000962.3","2759305..2759335","0","0","0","31","0","0"
"Miotto_candidate_1431","NC_000962.3","complement(2759494..2759646)","281","59.5088804155","0","153","281","281"
"Miotto_candidate_366","NC_000962.3","2759586..2759618","0","0","0","33","0","0"
"mmuM","NC_000962.3","2759779..2760687","419","14.9354059124","0","909","419","419"
"IGR581_Rodriguez_Rv2458-Rv2459","NC_000962.3","2760787..2760888","183","58.1323404771","0","102","183","183"
"Rv2459","NC_000962.3","2760854..2762380","2061","43.7326551214","0","1527","2061","2061"
"clpP2","NC_000962.3","complement(2762531..2763175)","5160","259.2130591764","0","645","5160","5160"
"Miotto_candidate_368","NC_000962.3","2762959..2763189","13","1.8234684899","0","231","13","13"
"clpP1","NC_000962.3","complement(2763172..2763774)","5199","279.3633280801","0","603","5199","5199"
"Miotto_candidate_1432","NC_000962.3","complement(2763849..2763891)","0","0","0","43","0","0"
"Miotto_candidate_369","NC_000962.3","2763850..2763908","1","0.5491802101","0","59","1","1"
"tig","NC_000962.3","complement(2763891..2765291)","8257","190.9637963615","0","1401","8257","8257"
"Miotto_candidate_370","NC_000962.3","2763973..2764013","0","0","0","41","0","0"
"proU","NC_000962.3","complement(2765331..2765404)","7","3.0650192808","0","74","7","7"
"Miotto_candidate_1433","NC_000962.3","complement(2765480..2765613)","2","0.4836064537","0","134","2","2"
"Miotto_candidate_371","NC_000962.3","2765507..2765541","0","0","0","35","0","0"
"glyV","NC_000962.3","2765541..2765611","0","0","0","71","0","0"
"lipP","NC_000962.3","2765655..2766839","5975","163.3753194704","0","1185","5975","5975"
"Rv2464c","NC_000962.3","complement(2766859..2767665)","1044","41.9173534356","0","807","1044","1044"
"rpiB","NC_000962.3","complement(2767671..2768159)","1071","70.9655384402","0","489","1071","1071"
"Rv2466c","NC_000962.3","complement(2768261..2768884)","186","9.6581788876","0","624","186","186"
"pepN","NC_000962.3","2768986..2771571","5332","66.8080061644","0","2586","5332","5332"
"Rv2468c","NC_000962.3","complement(2771644..2772147)","3031","194.8598170545","0","504","3031","3031"
"Rv2468A","NC_000962.3","complement(2772098..2772331)","1121","155.2232047739","0","234","1121","1121"
"Miotto_candidate_372","NC_000962.3","2772268..2772332","0","0","0","65","0","0"
"Rv2469c","NC_000962.3","complement(2772367..2773035)","724","35.0654437301","0","669","724","724"
"glbO","NC_000962.3","2773178..2773564","1821","152.4634950776","0","387","1821","1821"
"aglA","NC_000962.3","2773564..2775204","3698","73.0172069496","0","1641","3698","3698"
"Rv2472","NC_000962.3","2775272..2775565","396","43.6430150654","0","294","396","396"
"Rv2473","NC_000962.3","2775568..2776284","333","15.0484568873","0","717","333","333"
"Rv2474c","NC_000962.3","complement(2776316..2776969)","1729","85.6611963525","0","654","1729","1729"
"Rv2475c","NC_000962.3","complement(2776975..2777391)","2237","173.8188289502","0","417","2237","2237"
"gdh","NC_000962.3","complement(2777388..2782262)","26179","173.9984275944","0","4875","26179","26179"
"IGR582_Rodriguez_Rv2476c-Rv2477c","NC_000962.3","complement(2782259..2782339)","47","18.8009471934","0","81","47","47"
"Rv2477c","NC_000962.3","complement(2782366..2784042)","8190","158.2405303112","0","1677","8190","8190"
"Miotto_candidate_373","NC_000962.3","2782871..2782901","0","0","0","31","0","0"
"Miotto_candidate_374","NC_000962.3","2782995..2783031","0","0","0","37","0","0"
"Miotto_candidate_1435","NC_000962.3","complement(2784042..2784079)","0","0","0","38","0","0"
"Rv2478c","NC_000962.3","complement(2784123..2784608)","237","15.8007960455","0","486","237","237"
"IGR583_Rodriguez_Rv2480c-Rv2481c","NC_000962.3","2786328..2786479","105","22.3827065901","0","152","105","105"
"IGR584_Rodriguez_Rv2480c-Rv2481c","NC_000962.3","2786518..2786618","7","2.2456576909","0","101","7","7"
"Rv2481c","NC_000962.3","complement(2786575..2786898)","73","7.3003677932","0","324","73","73"
"plsB2","NC_000962.3","complement(2786914..2789283)","5758","78.7209279925","0","2370","5758","5758"
"plsC","NC_000962.3","complement(2789280..2791022)","3642","67.703238778","0","1743","3642","3642"
"Rv2484c","NC_000962.3","complement(2791019..2792494)","4849","106.446826215","0","1476","4849","4849"
"IGR585_Rodriguez_Rv2484c-Rv2485c","NC_000962.3","complement(2792464..2792580)","138","38.2173100068","0","117","138","138"
"lipQ","NC_000962.3","complement(2792723..2793988)","1637","41.8968974992","0","1266","1637","1637"
"argW","NC_000962.3","2794176..2794249","1","0.4378598973","0","74","1","1"
"IGR586_Rodriguez_Rv2485c-Rv2486","NC_000962.3","2794251..2794352","18","5.7179351289","0","102","18","18"
"echA14","NC_000962.3","2794350..2795120","1249","52.489803974","0","771","1249","1249"
"PE_PGRS42","NC_000962.3","complement(2795301..2797385)","204","3.170231659","0","2085","204","204"
"Rv2488c","NC_000962.3","complement(2797467..2800880)","1285","12.1956935062","0","3414","1285","1285"
"Rv2489c","NC_000962.3","complement(2800846..2801145)","40","4.3202176529","0","300","40","40"
"PE_PGRS43","NC_000962.3","complement(2801254..2806236)","437","2.8415639891","0","4983","437","437"
"Rv2490a","NC_000962.3","complement(2806323..2806529)","7","1.0957073757","0","207","7","7"
"Rv2491","NC_000962.3","2806665..2807288","63","3.2713186555","0","624","63","63"
"Rv2492","NC_000962.3","2807278..2808030","109","4.6902761372","0","753","109","109"
"vapB38","NC_000962.3","2808083..2808304","592","86.4043530588","0","222","592","592"
"vapC38","NC_000962.3","2808310..2808735","446","33.922835796","0","426","446","446"
"bkdC","NC_000962.3","complement(2808758..2809939)","6161","168.8887116737","0","1182","6161","6161"
"bkdB","NC_000962.3","complement(2809936..2810982)","4550","140.8093862527","0","1047","4550","4550"
"Miotto_candidate_375","NC_000962.3","2810205..2810288","0","0","0","84","0","0"
"bkdA","NC_000962.3","complement(2810993..2812096)","3912","114.8144800157","0","1104","3907","3912"
"IGR587_Rodriguez_Rv2497c-Rv2498c","NC_000962.3","complement(2811996..2812378)","994","84.09196502","0","383","994","994"
"citE","NC_000962.3","complement(2812355..2813176)","1449","57.1167461598","0","822","1449","1449"
"Rv2499c","NC_000962.3","complement(2813173..2813730)","795","46.1636160496","0","558","795","795"
"fadE19","NC_000962.3","complement(2813727..2814911)","3605","98.5720546763","0","1185","3605","3605"
"Miotto_candidate_376","NC_000962.3","2814543..2814576","0","0","0","34","0","0"
"Miotto_candidate_377","NC_000962.3","2814885..2814991","0","0","0","107","0","0"
"accA1","NC_000962.3","complement(2814916..2816880)","2937","48.4293101019","0","1965","2937","2937"
"accD1","NC_000962.3","complement(2816885..2818474)","2750","56.0405591773","0","1590","2750","2750"
"Miotto_candidate_378","NC_000962.3","2817011..2817049","0","0","0","39","0","0"
"scoB","NC_000962.3","complement(2818471..2819127)","1012","49.9093637532","0","657","1012","1012"
"scoA","NC_000962.3","complement(2819124..2819870)","1606","69.6613408697","0","747","1606","1606"
"fadD35","NC_000962.3","complement(2819953..2821596)","387","7.6273915679","0","1644","387","387"
"Miotto_candidate_379","NC_000962.3","2820897..2820950","0","0","0","54","0","0"
"IGR588_Rodriguez_Rv2505c-Rv2506","NC_000962.3","2821552..2821655","3","0.934662473","0","104","3","3"
"Rv2506","NC_000962.3","2821712..2822359","801","40.0520178241","0","648","801","801"
"IGR589_Rodriguez_Rv2506-Rv2507","NC_000962.3","2822356..2822457","11","3.4942936899","0","102","11","11"
"Rv2507","NC_000962.3","2822438..2823259","2765","108.9908924305","0","822","2765","2765"
"Rv2508c","NC_000962.3","complement(2823256..2824593)","914","22.1338505313","0","1338","914","914"
"Rv2509","NC_000962.3","2824678..2825484","3208","128.8035151546","0","807","3208","3208"
"Rv2510c","NC_000962.3","complement(2825488..2827089)","1031","20.8527359559","0","1602","1031","1031"
"orn","NC_000962.3","2827157..2827804","770","38.5019397311","0","648","770","770"
"Miotto_candidate_1436","NC_000962.3","complement(2827853..2827890)","0","0","0","38","0","0"
"hisT","NC_000962.3","2827854..2827926","1","0.443857978","0","73","1","1"
"IGR590_Rodriguez_Rv2511-Rv2512c","NC_000962.3","2828016..2828125","23","6.7748867739","0","110","23","23"
"IGR591_Rodriguez_Rv2511-Rv2512c","NC_000962.3","2828245..2828366","129","34.2607424526","0","122","129","129"
"IGR592_Rodriguez_Rv2511-Rv2512c","NC_000962.3","2828388..2828618","1178","165.2342985443","0","231","1178","1178"
"Rv2512c","NC_000962.3","complement(2828556..2829803)","158","4.1021297426","0","1248","0","158"
"IGR593_Rodriguez_Rv2512c-Rv2513","NC_000962.3","2829809..2829955","142","31.299536057","0","147","126","142"
"Rv2512a","NC_000962.3","2829954..2830139","196","34.1436556442","0","186","196","196"
"IGR594_Rodriguez_Rv2512c-Rv2513","NC_000962.3","complement(2830085..2830179)","0","0","0","95","0","0"
"Rv2513","NC_000962.3","2830161..2830583","1024","78.4379942662","0","423","1024","1024"
"IGR595_Rodriguez_Rv2513-Rv2514c","NC_000962.3","2830510..2830846","554","53.265591537","0","337","554","554"
